quarter,department,day,team,smv,wip,incentive,idle_time,idle_men,no_of_style_change,no_of_workers,over_time_scaled,target_met,productivity_level
Quarter3,finished,Sunday,6,2.9,0.0,0,0.0,0,0,8.0,-1.0776823771579405,0,Moderate
Quarter3,sewing,Sunday,4,30.1,919.0,0,0.0,0,1,59.5,0.7685131467681061,0,Low
Quarter3,sewing,Sunday,3,30.1,1361.0,30,0.0,0,1,58.0,0.7147404616052115,0,Low
Quarter3,sewing,Sunday,2,22.52,12.0,0,0.0,0,0,57.5,0.69681623321758,0,Low
Quarter3,finished,Sunday,4,4.15,0.0,0,0.0,0,0,20.0,-0.6475008958547841,0,Low
Quarter3,sewing,Sunday,9,18.79,1688.0,0,0.0,0,1,54.0,0.2128620667515289,0,Low
Quarter3,sewing,Monday,1,22.52,1422.0,113,0.0,0,0,57.0,0.6788920048299485,1,High
Quarter3,finished,Monday,9,3.94,0.0,0,0.0,0,0,10.0,-1.0059854636074144,1,High
Quarter3,finished,Monday,12,4.08,0.0,0,0.0,0,0,9.0,-1.0418339203826774,1,High
Quarter3,finished,Monday,3,4.15,0.0,0,0.0,0,0,8.0,-1.0776823771579405,1,High
Quarter3,sewing,Monday,3,30.1,1263.0,63,0.0,0,1,58.0,-1.1852277474837296,1,High
Quarter3,sewing,Monday,5,30.1,461.0,0,0.0,0,0,59.0,-1.3644700313600449,1,High
Quarter3,sewing,Monday,12,15.26,1079.0,38,0.0,0,0,34.0,-0.2531678713268906,1,High
Quarter3,finished,Monday,6,2.9,0.0,0,0.0,0,0,8.0,-1.0776823771579405,0,Moderate
Quarter3,sewing,Monday,6,18.79,895.0,0,0.0,0,0,33.0,-0.18147095777636452,1,Moderate
Quarter3,sewing,Monday,4,30.1,912.0,0,0.0,0,1,58.0,0.7326646899928431,1,Moderate
Quarter3,finished,Monday,4,4.15,0.0,0,0.0,0,0,15.0,-0.8267431797310992,0,Moderate
Quarter3,sewing,Monday,7,30.1,784.0,30,0.0,0,1,59.0,-1.1852277474837296,1,Moderate
Quarter3,finished,Monday,5,4.15,0.0,0,0.0,0,0,10.0,-1.0059854636074144,0,Moderate
Quarter3,sewing,Monday,8,30.1,7.0,27,2.0,10,2,59.0,0.7505889183804746,0,Moderate
Quarter3,sewing,Monday,11,11.41,680.0,30,0.0,0,2,54.0,-0.7191978094053102,0,Low
Quarter3,sewing,Monday,10,18.22,1131.0,0,0.0,0,1,44.0,0.2128620667515289,0,Low
Quarter3,sewing,Monday,9,18.79,2103.0,0,0.0,0,1,54.0,0.24871052352679196,0,Low
Quarter3,finished,Monday,7,4.15,0.0,0,0.0,0,0,15.0,-0.8267431797310992,0,Low
Quarter3,sewing,Tuesday,1,22.52,1445.0,113,0.0,0,0,57.0,0.6788920048299485,1,High
Quarter3,finished,Tuesday,10,3.94,0.0,0,0.0,0,0,8.0,-1.0776823771579405,1,High
Quarter3,finished,Tuesday,7,5.13,0.0,0,0.0,0,0,10.0,-1.0059854636074144,1,High
Quarter3,finished,Tuesday,12,5.13,0.0,0,0.0,0,0,9.0,-1.0418339203826774,1,High
Quarter3,sewing,Tuesday,12,15.26,1133.0,38,0.0,0,0,34.0,-0.1456225010011015,1,High
Quarter3,finished,Tuesday,3,5.13,0.0,0,0.0,0,0,15.0,-0.8267431797310992,1,Moderate
Quarter3,sewing,Tuesday,6,18.79,726.0,0,0.0,0,0,33.0,-0.3607132416526797,1,Moderate
Quarter3,sewing,Tuesday,4,30.1,849.0,45,0.0,0,1,58.0,0.7326646899928431,1,Moderate
Quarter3,finished,Tuesday,6,2.9,0.0,0,0.0,0,0,8.0,-1.0776823771579405,0,Moderate
Quarter3,sewing,Tuesday,7,30.1,562.0,30,0.0,0,1,59.0,-1.1135308339332035,1,Moderate
Quarter3,sewing,Tuesday,11,11.41,1054.0,30,0.0,0,2,56.0,-0.34278901326504824,1,Moderate
Quarter3,sewing,Tuesday,3,30.1,1422.0,50,0.0,0,1,58.0,0.7147404616052115,1,Moderate
Quarter3,finished,Tuesday,4,5.13,0.0,0,0.0,0,0,8.0,-1.0776823771579405,0,Moderate
Quarter3,sewing,Tuesday,5,30.1,680.0,0,0.0,0,0,59.0,0.7685131467681061,0,Moderate
Quarter3,sewing,Tuesday,9,18.79,2120.0,0,0.0,0,1,51.0,0.284558980302055,1,Moderate
Quarter3,sewing,Tuesday,8,29.4,179.0,23,5.0,30,2,58.0,-1.3644700313600449,1,Moderate
Quarter3,finished,Tuesday,9,3.94,0.0,0,0.0,0,0,8.0,-1.0776823771579405,0,Low
Quarter3,finished,Tuesday,2,5.13,0.0,0,0.0,0,0,15.0,-0.8267431797310992,0,Low
Quarter3,sewing,Tuesday,2,30.33,838.0,0,0.0,0,1,56.0,0.6430435480546854,0,Low
Quarter3,sewing,Tuesday,10,18.22,741.0,0,8.0,35,1,49.0,-1.3644700313600449,0,Low
Quarter3,finished,Wednesday,12,5.13,0.0,0,0.0,0,0,10.0,-1.0059854636074144,1,High
Quarter3,finished,Wednesday,6,2.9,0.0,0,0.0,0,0,12.0,-0.9342885500568884,1,High
Quarter3,finished,Wednesday,2,5.13,0.0,0,0.0,0,0,12.0,-0.9342885500568884,1,High
Quarter3,sewing,Wednesday,11,11.41,685.0,30,0.0,0,2,56.0,-0.3607132416526797,1,High
Quarter3,sewing,Wednesday,4,30.1,864.0,50,0.0,0,1,58.0,-1.2210762042589927,1,High
Quarter3,sewing,Wednesday,5,30.1,511.0,0,0.0,0,0,59.0,-1.3644700313600449,1,High
Quarter3,sewing,Wednesday,12,15.26,1095.0,63,0.0,0,0,34.0,-0.1456225010011015,1,High
Quarter3,sewing,Wednesday,1,22.52,1374.0,63,0.0,0,0,57.0,-0.18147095777636452,1,High
Quarter3,sewing,Wednesday,6,18.79,759.0,34,0.0,0,0,33.0,-0.18147095777636452,1,Moderate
Quarter3,sewing,Wednesday,7,30.1,553.0,45,0.0,0,1,59.0,-0.6833493526300471,1,Moderate
Quarter3,finished,Wednesday,4,5.13,0.0,0,0.0,0,0,8.0,-1.0776823771579405,0,Moderate
Quarter3,sewing,Wednesday,3,30.1,1057.0,40,0.0,0,1,58.0,-1.3644700313600449,1,Moderate
Quarter3,sewing,Wednesday,9,18.79,1587.0,30,0.0,0,1,51.0,-0.002228673900049323,1,Moderate
Quarter3,finished,Wednesday,7,5.13,0.0,0,0.0,0,0,8.0,-1.0776823771579405,0,Moderate
Quarter3,finished,Wednesday,10,3.94,0.0,0,0.0,0,0,8.0,-1.0776823771579405,0,Moderate
Quarter3,finished,Wednesday,8,5.13,0.0,0,0.0,0,0,8.0,-1.0776823771579405,0,Low
Quarter3,finished,Wednesday,9,3.94,0.0,0,0.0,0,0,8.0,-1.0776823771579405,0,Low
Quarter3,sewing,Wednesday,2,30.33,868.0,0,0.0,0,1,57.0,0.6788920048299485,0,Low
Quarter3,sewing,Wednesday,10,19.68,1119.0,0,8.0,35,1,47.0,0.32040743707731806,0,Low
Quarter3,finished,Wednesday,3,5.13,0.0,0,0.0,0,0,8.0,-1.0776823771579405,0,Low
Quarter3,sewing,Wednesday,8,29.4,962.0,0,4.5,30,2,57.0,-0.002228673900049323,0,Low
Quarter3,finished,Thursday,3,5.13,0.0,0,0.0,0,0,12.0,-0.5041070687537319,1,High
Quarter3,sewing,Thursday,12,15.26,1126.0,38,0.0,0,0,34.0,-1.0418339203826774,1,High
Quarter3,sewing,Thursday,1,22.52,265.0,63,0.0,0,0,57.0,-0.21731941455162757,1,High
Quarter3,sewing,Thursday,4,30.1,859.0,63,0.0,0,1,58.5,0.7326646899928431,1,High
Quarter3,sewing,Thursday,5,30.1,276.0,63,3.5,15,0,59.5,-1.1852277474837296,0,Moderate
Quarter3,finished,Thursday,6,2.9,0.0,0,0.0,0,0,18.0,-0.07392558745057541,0,Moderate
Quarter3,sewing,Thursday,6,18.79,899.0,56,0.0,0,0,33.0,-0.18147095777636452,1,Moderate
Quarter3,finished,Thursday,10,3.94,0.0,0,0.0,0,0,10.0,-0.6475008958547841,0,Moderate
Quarter3,finished,Thursday,2,5.13,0.0,0,0.0,0,0,15.0,-0.28901632810215366,0,Moderate
Quarter3,sewing,Thursday,3,30.1,247.0,50,0.0,0,1,58.0,0.7147404616052115,1,Moderate
Quarter3,sewing,Thursday,11,11.41,653.0,30,0.0,0,2,58.0,-0.3248647848774167,1,Moderate
Quarter3,sewing,Thursday,8,29.4,1116.0,0,0.0,0,2,57.0,0.49964972095363325,1,Moderate
Quarter3,finished,Thursday,4,5.13,0.0,0,0.0,0,0,8.0,-0.7908947229558362,0,Moderate
Quarter3,finished,Thursday,8,5.13,0.0,0,0.0,0,0,8.0,-0.7908947229558362,0,Moderate
Quarter3,sewing,Thursday,9,18.79,1603.0,30,0.0,0,1,51.0,0.4638012641783702,0,Moderate
Quarter3,finished,Thursday,5,5.13,0.0,0,0.0,0,0,8.0,-0.7908947229558362,0,Moderate
Quarter3,sewing,Thursday,7,30.1,444.0,0,5.0,20,1,59.0,-1.3644700313600449,0,Moderate
Quarter3,finished,Thursday,12,5.13,0.0,0,0.0,0,0,9.0,-0.7191978094053102,0,Moderate
Quarter3,sewing,Thursday,2,30.33,841.0,0,0.0,0,1,57.0,0.6788920048299485,0,Low
Quarter3,sewing,Thursday,10,19.68,1410.0,0,0.0,0,1,48.0,0.3562558938525811,0,Low
Quarter4,finished,Sunday,3,5.13,0.0,0,0.0,0,0,15.0,-0.8267431797310992,1,High
Quarter4,finished,Sunday,6,2.9,0.0,0,0.0,0,0,8.0,-1.0776823771579405,1,High
Quarter4,finished,Sunday,2,5.13,0.0,0,0.0,0,0,20.0,0.06946823965047676,1,High
Quarter4,finished,Sunday,11,2.9,0.0,0,0.0,0,0,12.0,-0.5041070687537319,1,High
Quarter4,sewing,Sunday,12,15.26,1103.0,63,0.0,0,0,34.0,-0.1456225010011015,1,High
Quarter4,sewing,Sunday,4,30.1,922.0,63,0.0,0,1,59.0,0.37418012224021263,1,High
Quarter4,finished,Sunday,12,5.13,0.0,0,0.0,0,0,10.0,-0.6475008958547841,0,Moderate
Quarter4,finished,Sunday,9,3.94,0.0,0,0.0,0,0,10.0,-0.6475008958547841,0,Moderate
Quarter4,sewing,Sunday,6,18.79,1055.0,45,0.0,0,0,33.0,-0.18147095777636452,1,Moderate
Quarter4,finished,Sunday,1,3.94,0.0,0,0.0,0,0,12.0,-0.5041070687537319,0,Moderate
Quarter4,sewing,Sunday,8,29.4,1146.0,40,0.0,0,2,57.0,0.6788920048299485,1,Moderate
Quarter4,sewing,Sunday,2,30.33,746.0,0,0.0,0,1,57.0,0.6788920048299485,1,Moderate
Quarter4,sewing,Sunday,11,11.41,834.0,0,0.0,0,2,58.0,-0.3248647848774167,0,Moderate
Quarter4,sewing,Sunday,9,18.79,1717.0,30,0.0,0,1,57.0,-0.39656169842794275,0,Moderate
Quarter4,sewing,Sunday,3,30.1,1041.0,33,0.0,0,2,58.0,1.0732250293578418,0,Moderate
Quarter4,sewing,Sunday,10,21.25,1531.0,0,0.0,0,1,50.0,0.42795280740310715,0,Low
Quarter4,sewing,Sunday,7,30.1,627.0,0,3.5,20,1,58.0,0.7147404616052115,0,Low
Quarter4,finished,Sunday,10,3.94,0.0,0,0.0,0,0,8.0,-1.0776823771579405,0,Low
Quarter4,sewing,Sunday,5,30.1,450.0,0,4.5,25,0,60.0,0.3383316654649496,0,Low
Quarter4,finished,Sunday,7,5.13,0.0,0,0.0,0,0,8.0,-1.0776823771579405,0,Low
Quarter4,finished,Monday,10,3.94,0.0,0,0.0,0,0,20.0,-0.6475008958547841,1,High
Quarter4,finished,Monday,8,5.13,0.0,0,0.0,0,0,8.0,-1.0776823771579405,1,High
Quarter4,finished,Monday,12,5.13,0.0,0,0.0,0,0,9.0,-1.0418339203826774,1,High
Quarter4,finished,Monday,3,5.13,0.0,0,0.0,0,0,18.0,-0.7191978094053102,1,High
Quarter4,sewing,Monday,12,15.26,1060.0,63,0.0,0,0,34.0,-0.1456225010011015,1,High
Quarter4,sewing,Monday,4,30.1,891.0,38,0.0,0,1,59.0,0.7685131467681061,1,High
Quarter4,sewing,Monday,5,30.1,541.0,38,0.0,0,0,59.0,0.7685131467681061,1,High
Quarter4,sewing,Monday,7,30.1,709.0,45,0.0,0,1,58.0,0.7147404616052115,1,Moderate
Quarter4,sewing,Monday,6,18.79,1100.0,45,0.0,0,0,33.0,-0.18147095777636452,1,Moderate
Quarter4,sewing,Monday,11,11.41,826.0,0,0.0,0,2,58.0,-0.5220312971413634,1,Moderate
Quarter4,sewing,Monday,2,30.33,577.0,30,0.0,0,1,58.0,-0.7191978094053102,1,Moderate
Quarter4,sewing,Monday,8,29.4,1094.0,40,0.0,0,2,57.0,0.6788920048299485,1,Moderate
Quarter4,sewing,Monday,3,29.4,1228.0,30,0.0,0,2,58.0,0.7147404616052115,1,Moderate
Quarter4,sewing,Monday,9,18.79,1641.0,40,0.0,0,1,50.0,0.42795280740310715,0,Moderate
Quarter4,sewing,Monday,10,21.25,1583.0,0,0.0,0,1,50.0,0.42795280740310715,0,Low
Quarter4,finished,Monday,6,2.9,0.0,0,0.0,0,0,8.0,-1.0776823771579405,0,Low
Quarter4,finished,Monday,9,2.9,0.0,0,0.0,0,0,8.0,-1.0776823771579405,0,Low
Quarter4,finished,Monday,2,5.13,0.0,0,0.0,0,0,8.0,-1.0776823771579405,0,Low
Quarter4,finished,Monday,7,5.13,0.0,0,0.0,0,0,8.0,-1.0776823771579405,0,Low
Quarter4,finished,Tuesday,10,2.9,0.0,0,0.0,0,0,15.0,-0.8267431797310992,1,High
Quarter4,finished,Tuesday,3,4.6,0.0,0,0.0,0,0,12.0,-0.9342885500568884,1,High
Quarter4,sewing,Tuesday,12,15.26,1062.0,50,0.0,0,0,34.0,-0.1456225010011015,1,High
Quarter4,sewing,Tuesday,5,30.1,450.0,50,0.0,0,0,60.0,0.7685131467681061,1,High
Quarter4,sewing,Tuesday,4,30.1,901.0,50,0.0,0,1,59.0,0.5713466345041593,1,High
Quarter4,finished,Tuesday,8,4.6,0.0,0,0.0,0,0,8.0,-1.0776823771579405,1,Moderate
Quarter4,sewing,Tuesday,7,30.1,739.0,45,0.0,0,1,59.0,0.32040743707731806,1,Moderate
Quarter4,sewing,Tuesday,6,18.79,913.0,45,0.0,0,0,33.0,-0.3607132416526797,1,Moderate
Quarter4,sewing,Tuesday,11,11.61,698.0,34,0.0,0,2,57.0,-0.3607132416526797,1,Moderate
Quarter4,sewing,Tuesday,3,29.4,1172.0,45,0.0,0,2,60.0,0.23078629513916044,1,Moderate
Quarter4,finished,Tuesday,6,2.9,0.0,0,0.0,0,0,15.0,-0.8267431797310992,0,Moderate
Quarter4,finished,Tuesday,9,2.9,0.0,0,0.0,0,0,15.0,-0.8267431797310992,1,Moderate
Quarter4,sewing,Tuesday,2,30.33,408.0,30,0.0,0,1,59.0,-0.8625916365063623,1,Moderate
Quarter4,sewing,Tuesday,8,29.4,1079.0,40,0.0,0,2,58.0,-0.002228673900049323,1,Moderate
Quarter4,sewing,Tuesday,9,18.79,1068.0,30,0.0,0,1,52.0,-0.46825861197846885,1,Moderate
Quarter4,finished,Tuesday,11,2.9,0.0,0,0.0,0,0,8.0,-1.0776823771579405,0,Low
Quarter4,sewing,Tuesday,10,21.25,1834.0,0,0.0,0,1,53.0,0.5354981777288963,0,Low
Quarter4,finished,Tuesday,2,3.9,0.0,0,0.0,0,0,8.0,-1.0776823771579405,0,Low
Quarter4,sewing,Tuesday,1,22.53,708.0,0,0.0,0,1,42.0,0.14116515320100284,0,Low
Quarter4,sewing,Wednesday,9,18.79,1085.0,56,0.0,0,1,52.0,0.49964972095363325,1,High
Quarter4,finished,Wednesday,5,4.6,0.0,0,0.0,0,0,9.0,-1.0418339203826774,1,High
Quarter4,finished,Wednesday,3,4.6,0.0,0,0.0,0,0,20.0,-0.6475008958547841,1,High
Quarter4,finished,Wednesday,12,4.6,0.0,0,0.0,0,0,15.0,-0.8267431797310992,1,High
Quarter4,finished,Wednesday,10,2.9,0.0,0,0.0,0,0,10.0,-1.0059854636074144,1,High
Quarter4,sewing,Wednesday,4,30.1,323.0,50,0.0,0,1,59.0,-0.1456225010011015,1,High
Quarter4,sewing,Wednesday,12,15.26,1053.0,50,0.0,0,0,34.0,-0.1456225010011015,1,High
Quarter4,sewing,Wednesday,7,30.1,786.0,50,0.0,0,2,59.0,0.7505889183804746,1,High
Quarter4,sewing,Wednesday,6,18.79,1003.0,45,0.0,0,1,33.0,-0.18147095777636452,1,Moderate
Quarter4,sewing,Wednesday,11,11.61,635.0,45,0.0,0,0,57.0,-0.3607132416526797,1,Moderate
Quarter4,sewing,Wednesday,3,29.4,1283.0,45,0.0,0,2,58.0,0.7147404616052115,1,Moderate
Quarter4,sewing,Wednesday,8,29.4,847.0,30,0.0,0,1,58.0,0.7147404616052115,1,Moderate
Quarter4,sewing,Wednesday,2,30.33,361.0,30,0.0,0,1,58.0,-0.18147095777636452,1,Moderate
Quarter4,sewing,Wednesday,10,21.82,1653.0,0,0.0,0,2,52.0,0.49964972095363325,1,Moderate
Quarter4,finished,Wednesday,7,4.6,0.0,0,0.0,0,0,8.0,-1.0776823771579405,0,Moderate
Quarter4,finished,Wednesday,8,4.6,0.0,0,0.0,0,0,8.0,-1.0776823771579405,0,Moderate
Quarter4,sewing,Wednesday,5,30.1,15.0,49,0.0,0,1,59.0,-1.0059854636074144,0,Low
Quarter4,sewing,Wednesday,1,22.53,762.0,0,0.0,0,1,42.0,0.14116515320100284,0,Low
Quarter4,finished,Wednesday,2,3.9,0.0,0,0.0,0,0,8.0,-1.0776823771579405,0,Low
Quarter4,finished,Wednesday,6,2.9,0.0,0,0.0,0,0,8.0,-1.0776823771579405,0,Low
Quarter4,finished,Wednesday,9,2.9,0.0,0,0.0,0,0,8.0,-1.0776823771579405,0,Low
Quarter4,finished,Thursday,3,4.6,0.0,0,0.0,0,0,15.0,0.5175739493412648,1,High
Quarter4,finished,Thursday,5,4.6,0.0,0,0.0,0,0,18.0,0.8939827454815267,1,High
Quarter4,sewing,Thursday,7,30.1,694.0,50,0.0,0,1,59.0,-0.1456225010011015,1,High
Quarter4,sewing,Thursday,11,11.61,816.0,50,0.0,0,2,57.0,-0.5220312971413634,1,High
Quarter4,sewing,Thursday,12,15.26,1065.0,63,0.0,0,0,34.0,-0.1456225010011015,1,High
Quarter4,finished,Thursday,1,3.94,0.0,0,0.0,0,0,8.0,-0.3607132416526797,1,Moderate
Quarter4,sewing,Thursday,6,18.79,912.0,45,0.0,0,0,33.0,-0.18147095777636452,1,Moderate
Quarter4,sewing,Thursday,3,29.4,1244.0,45,0.0,0,2,57.0,0.6788920048299485,1,Moderate
Quarter4,sewing,Thursday,9,18.79,1020.0,45,0.0,0,1,52.0,0.32040743707731806,1,Moderate
Quarter4,sewing,Thursday,8,29.4,916.0,56,0.0,0,2,58.0,0.7147404616052115,1,Moderate
Quarter4,sewing,Thursday,10,21.82,1591.0,0,0.0,0,1,52.0,-0.39656169842794275,1,Moderate
Quarter4,sewing,Thursday,2,30.33,398.0,0,0.0,0,1,58.0,0.7147404616052115,0,Moderate
Quarter4,finished,Thursday,12,4.6,0.0,0,0.0,0,0,9.0,-0.2352436429392591,0,Low
Quarter4,finished,Thursday,2,3.9,0.0,0,0.0,0,0,8.0,-1.0776823771579405,0,Low
Quarter4,sewing,Thursday,4,30.1,437.0,32,0.0,0,2,59.0,0.7505889183804746,0,Low
Quarter4,sewing,Thursday,5,27.48,413.0,38,0.0,0,1,57.0,0.6788920048299485,1,Low
Quarter4,finished,Thursday,10,2.9,0.0,0,0.0,0,0,8.0,-0.3607132416526797,0,Low
Quarter4,finished,Thursday,9,2.9,0.0,0,0.0,0,0,8.0,-1.0776823771579405,0,Low
Quarter4,sewing,Thursday,1,26.66,1164.0,23,0.0,0,2,55.0,0.6071950912794224,1,Low
Quarter4,finished,Thursday,8,4.6,0.0,0,0.0,0,0,8.0,-0.3607132416526797,0,Low
Quarter4,finished,Thursday,6,2.9,0.0,0,0.0,0,0,8.0,-0.3607132416526797,0,Low
Quarter4,finished,Saturday,3,4.6,0.0,0,0.0,0,0,15.0,0.5175739493412648,1,High
Quarter4,finished,Saturday,5,4.6,0.0,0,0.0,0,0,18.0,0.8939827454815267,1,High
Quarter4,sewing,Saturday,11,11.61,954.0,50,0.0,0,2,58.0,-1.3644700313600449,1,High
Quarter4,sewing,Saturday,12,15.26,1194.0,62,0.0,0,0,34.0,-0.8566168937104851,1,High
Quarter4,sewing,Saturday,7,30.1,644.0,38,0.0,0,1,59.0,-1.1135308339332035,0,Moderate
Quarter4,finished,Saturday,1,3.94,0.0,0,0.0,0,0,8.0,-0.3607132416526797,1,Moderate
Quarter4,sewing,Saturday,3,29.4,1144.0,45,0.0,0,2,57.0,-0.03807713067531236,1,Moderate
Quarter4,sewing,Saturday,6,18.79,1012.0,45,0.0,0,0,33.0,-0.18147095777636452,1,Moderate
Quarter4,sewing,Saturday,8,29.4,792.0,56,0.0,0,2,58.0,-0.002228673900049323,1,Moderate
Quarter4,sewing,Saturday,9,18.79,841.0,45,0.0,0,1,52.0,0.49964972095363325,1,Moderate
Quarter4,sewing,Saturday,10,21.82,1448.0,40,0.0,0,1,51.0,0.4638012641783702,1,Moderate
Quarter4,sewing,Saturday,2,30.33,512.0,0,0.0,0,1,58.0,-0.002228673900049323,1,Moderate
Quarter4,finished,Saturday,12,4.6,0.0,0,0.0,0,0,9.0,-0.2352436429392591,0,Low
Quarter4,finished,Saturday,2,3.9,0.0,0,0.0,0,0,8.0,-1.0776823771579405,0,Low
Quarter4,sewing,Saturday,5,27.48,609.0,30,0.0,0,1,57.0,0.6788920048299485,1,Low
Quarter4,sewing,Saturday,1,26.66,1448.0,30,0.0,0,2,57.0,0.6788920048299485,1,Low
Quarter4,sewing,Saturday,4,26.66,556.0,23,0.0,0,2,58.0,0.7147404616052115,1,Low
Quarter4,finished,Saturday,10,2.9,0.0,0,0.0,0,0,8.0,-0.3607132416526797,0,Low
Quarter4,finished,Saturday,9,2.9,0.0,0,0.0,0,0,8.0,-1.0776823771579405,0,Low
Quarter4,finished,Saturday,8,4.6,0.0,0,0.0,0,0,8.0,-0.3607132416526797,0,Low
Quarter4,finished,Saturday,6,2.9,0.0,0,0.0,0,0,8.0,-0.3607132416526797,0,Low
Quarter1,finished,Sunday,3,4.6,0.0,0,0.0,0,0,25.0,1.7722699364754713,1,High
Quarter1,finished,Sunday,8,4.6,0.0,0,0.0,0,0,8.0,-0.3607132416526797,1,High
Quarter1,sewing,Sunday,12,15.26,1106.0,63,0.0,0,0,34.0,-0.1456225010011015,1,High
Quarter1,sewing,Sunday,8,29.4,622.0,56,0.0,0,0,57.0,0.49964972095363325,1,Moderate
Quarter1,sewing,Sunday,6,18.79,1193.0,45,0.0,0,0,33.0,-0.18147095777636452,1,Moderate
Quarter1,sewing,Sunday,3,29.4,1143.0,45,0.0,0,0,57.0,0.6788920048299485,1,Moderate
Quarter1,sewing,Sunday,9,18.79,895.0,34,0.0,0,0,52.0,0.49964972095363325,1,Moderate
Quarter1,sewing,Sunday,5,27.48,549.0,38,0.0,0,0,56.0,0.6430435480546854,1,Moderate
Quarter1,sewing,Sunday,10,21.82,1393.0,30,0.0,0,0,52.0,0.32040743707731806,1,Moderate
Quarter1,sewing,Sunday,1,26.66,1578.0,38,0.0,0,0,57.0,0.6788920048299485,1,Moderate
Quarter1,sewing,Sunday,2,30.33,254.0,0,0.0,0,0,58.0,-0.8267431797310992,0,Moderate
Quarter1,sewing,Sunday,11,11.61,347.0,50,4.0,20,0,57.0,-1.3644700313600449,0,Moderate
Quarter1,finished,Sunday,4,3.94,0.0,0,0.0,0,0,8.0,-1.0776823771579405,1,Moderate
Quarter1,finished,Sunday,10,2.9,0.0,0,0.0,0,0,8.0,-0.3607132416526797,0,Moderate
Quarter1,sewing,Sunday,4,26.66,692.0,23,0.0,0,0,57.0,0.6788920048299485,1,Moderate
Quarter1,finished,Sunday,2,3.9,0.0,0,0.0,0,0,8.0,-1.0776823771579405,0,Low
Quarter1,sewing,Sunday,7,30.1,934.0,0,3.5,15,0,58.0,0.7147404616052115,0,Low
Quarter1,finished,Sunday,1,3.94,0.0,0,0.0,0,0,8.0,-0.3607132416526797,0,Low
Quarter1,finished,Sunday,9,2.9,0.0,0,0.0,0,0,8.0,-1.0776823771579405,0,Low
Quarter1,finished,Sunday,7,4.6,0.0,0,0.0,0,0,8.0,-0.3607132416526797,0,Low
Quarter1,finished,Monday,2,3.9,0.0,0,0.0,0,0,10.0,-1.0059854636074144,1,High
Quarter1,finished,Monday,3,4.6,0.0,0,0.0,0,0,24.0,1.6468003377620506,1,High
Quarter1,finished,Monday,4,3.94,0.0,0,0.0,0,0,8.0,-1.0776823771579405,1,High
Quarter1,sewing,Monday,1,26.66,1527.0,65,0.0,0,0,57.0,0.6788920048299485,1,High
Quarter1,sewing,Monday,12,15.26,1035.0,63,0.0,0,0,34.0,-0.1456225010011015,1,High
Quarter1,finished,Monday,9,2.9,0.0,0,0.0,0,0,10.0,-1.0059854636074144,1,High
Quarter1,sewing,Monday,11,11.61,632.0,50,0.0,0,0,57.0,-1.3644700313600449,1,High
Quarter1,sewing,Monday,3,29.4,1231.0,50,0.0,0,0,57.0,0.03361978287521372,1,High
Quarter1,sewing,Monday,7,30.1,616.0,0,0.0,0,0,59.0,0.7505889183804746,1,High
Quarter1,finished,Monday,8,4.6,0.0,0,0.0,0,0,8.0,-0.3607132416526797,1,Moderate
Quarter1,sewing,Monday,6,18.79,947.0,34,0.0,0,0,33.0,-0.5041070687537319,1,Moderate
Quarter1,sewing,Monday,8,29.4,551.0,45,0.0,0,0,57.0,0.6788920048299485,1,Moderate
Quarter1,sewing,Monday,9,18.79,935.0,45,0.0,0,0,52.0,0.49964972095363325,1,Moderate
Quarter1,sewing,Monday,4,26.66,832.0,55,0.0,0,0,57.0,0.660967776442317,1,Moderate
Quarter1,sewing,Monday,5,27.48,544.0,34,0.0,0,0,56.0,0.6430435480546854,1,Moderate
Quarter1,sewing,Monday,10,21.82,1511.0,30,0.0,0,0,51.0,-0.28901632810215366,1,Moderate
Quarter1,finished,Monday,10,2.9,0.0,0,0.0,0,0,8.0,-0.3607132416526797,0,Moderate
Quarter1,finished,Monday,12,4.6,0.0,0,0.0,0,0,9.0,-0.2352436429392591,0,Moderate
Quarter1,finished,Monday,1,3.94,0.0,0,0.0,0,0,8.0,-0.3607132416526797,0,Low
Quarter1,finished,Monday,7,4.6,0.0,0,0.0,0,0,8.0,-0.3607132416526797,0,Low
Quarter1,finished,Tuesday,7,4.6,0.0,0,0.0,0,0,10.0,-0.10977404422583845,1,High
Quarter1,finished,Tuesday,3,4.6,0.0,0,0.0,0,0,15.0,0.5175739493412648,1,High
Quarter1,sewing,Tuesday,11,11.41,601.0,50,0.0,0,0,56.0,-1.3644700313600449,1,High
Quarter1,sewing,Tuesday,1,26.66,1562.0,60,0.0,0,0,58.0,0.7147404616052115,1,High
Quarter1,sewing,Tuesday,12,15.26,983.0,50,0.0,0,0,34.0,-0.1456225010011015,1,High
Quarter1,sewing,Tuesday,3,29.4,1156.0,50,0.0,0,0,57.0,0.6788920048299485,1,High
Quarter1,sewing,Tuesday,7,30.1,29.0,50,0.0,0,0,59.0,0.7505889183804746,1,High
Quarter1,sewing,Tuesday,4,26.66,950.0,50,0.0,0,0,58.0,0.7147404616052115,1,Moderate
Quarter1,sewing,Tuesday,8,29.4,534.0,56,0.0,0,0,57.0,0.6788920048299485,1,Moderate
Quarter1,sewing,Tuesday,9,18.79,1096.0,34,0.0,0,0,52.0,0.49964972095363325,1,Moderate
Quarter1,sewing,Tuesday,6,20.2,402.0,45,0.0,0,0,33.0,-0.4324101552032058,1,Moderate
